176835835,0.004725361816828223
457985479,error
2912665244,error
836928259,0.0021984408773070953
91768882,0.0027296301902785666
458586339,0.005778300973814037
4707662853,0.06055916271173367
2496504085,0.005213309669283597
147800738,0.0024313661894161103
2588886626,0.0020139366550120737
972658343151128576,0.007183846426565749
479937173,0.0017440333583248883
1292965597,0.009037049400998034
257292973,0.0023079208238384373
20399649,0.023811568542435598
921767469160828928,0.7312451284333126
430788138,0.021041094138717433
2740697055,0.0018655051726169808
1381179542,0.0018018679035892223
2329212615,0.026940288992638697
548913931,0.005213309669283597
282041989,0.021041094138717433
66528839,0.038677030425236264
322628441,0.005778300973814037
360107440,0.05430460982015838
108761454,0.0029102973297387607
3272305034,0.0024313661894161103
538476937,0.0016912294273666159
773423325343277056,0.6366637042669882
2613291462,0.09360841931572118
2580244700,0.010164988287386762
381166785,0.005213309669283597
3611481854,0.009037049400998034
1284831582,0.26968322684725654
379177177,0.021041094138717433
4875206476,0.14577620294303828
1319581862,0.004725361816828223
866984418,error
3091614173,0.3254134937439308
2273631697,0.06055916271173367
134840831,0.0024313661894161103
968703459703705600,0.4158259511579834
1395901820,0.0021984408773070953
2543745613,0.005778300973814037
744013115851931648,0.021041094138717433
2213155217,0.007183846426565749
445714929,0.011448498001345467
2242726338,0.002571043998532308
35602338,0.4158259511579834
1526014352,0.010164988287386762
2266118430,0.0033536770167744536
406010030,0.0016427961109141277
233618774,0.0021009963244625067
16585397,0.04342086940555935
4571443695,0.0023079208238384373
45330363,0.006431292840898396
1516777172,0.038677030425236264
2187310376,0.023811568542435598
385619105,0.021041094138717433
274756489,0.0021009963244625067
159501940,0.026940288992638697
366990222,0.023811568542435598
733942688,0.0019358455432931132
886597668,0.0033536770167744536
234636834,0.0017440333583248883
16890002,0.0018018679035892223
733797330,0.0027296301902785666
55268667,0.0029102973297387607
111627480,0.01859922727344653
118544890,0.003626193494014071
19249968,0.003626193494014071
962255202723102720,0.003940623559956331
127320098,0.014565852401308765
330052551,0.009037049400998034
869067862211678208,0.05430460982015838
3709366993,0.004725361816828223
31518842,0.0021009963244625067
2229131955,0.0019358455432931132
14687198,0.0033536770167744536
14090352,0.012907437350993261
182462308,0.0029102973297387607
468429272,0.0017440333583248883
835428373702787073,error
2831079668,0.010164988287386762
13959552,0.003626193494014071
57164683,0.003940623559956331
3963181394,0.007183846426565749
2683048975,0.0023079208238384373
94673834,0.003940623559956331
258678441,0.0018018679035892223
854822256,0.030450444848239933
29339697,0.002571043998532308
267757104,0.0019358455432931132
2511494682,0.004725361816828223
58886511,0.0027296301902785666
40959764,0.7086116865750549
591981585,0.002571043998532308
2955225299,0.0020139366550120737
2306879202,0.008048111281043234
740100184227598336,0.023811568542435598
825178586608865281,0.003626193494014071
4880300261,0.003940623559956331
24006694,0.11693596663244112
332060545,0.012907437350993261
28005393,0.010164988287386762
781694545977311232,0.01859922727344653
249456279,0.14577620294303828
98167385,0.038677030425236264
45754763,0.0023079208238384373
2881378301,0.023811568542435598
28537484,0.0023079208238384373
168799576,0.010164988287386762
3391225419,0.11693596663244112
3187115288,0.023811568542435598
4839200219,0.009037049400998034
903379058,0.0016427961109141277
21677851,0.0027296301902785666
2361225002,0.0024313661894161103
1191850699,0.0029102973297387607
111188135,0.0021009963244625067
386630382,0.0027296301902785666
746535809885442048,0.014565852401308765
2264886105,0.0018018679035892223
284981083,0.002571043998532308
2495584375,0.05430460982015838
120798005,0.003940623559956331
33151453,0.01645230483113907
1679574283,0.0023079208238384373
378640414,0.023811568542435598
419118925,0.004725361816828223
452619346,0.04342086940555935
78383604,0.0024313661894161103
430154619,0.005778300973814037
792993631,0.0020139366550120737
886381955004149760,0.010164988287386762
1167672198,0.002571043998532308
992147136,0.0018018679035892223
15792634,0.0017440333583248883
1056243871,0.0018655051726169808
